duration,end,end_idx,file,line,onset_count,onset_rate,onset_time_diff_mean,onset_time_diff_var,pitch_25pct,pitch_2pct,pitch_50pct,pitch_75pct,pitch_98pct,pitch_log_diff_variance,pitch_log_mean,pitch_log_stdev,speaker,speaker_role,start,start_idx,text,word_count,word_rate,BERT-GS_Scores
16.48,2642.84,42285440,20-255.wav,130,60.0,3.640776699,0.2684745763,0.037107571400000004,161.049426554,134.6458897635,190.4212200594,219.6887391465,808.4686138113,0.0023856702,5.3333209911,0.4110686839,Samuel_A_Alito_Jr,scotus_justice,2626.36,42021760,"Well, what troubles me is that that -- what you just proposed is a -- a very nebulous line, and I'm quite concerned about the effect of this on -- on freedom of speech. I think we need clear lines. Can you clarify -- can you give me anything firmer than what you just said?",55,3.337378640776699,0.7105243802
70.08,2747.8,43964800,20-255.wav,135,209.0,2.9823059361,0.3309230769,0.1073859172,221.2744470349,183.9317058235,239.9117011864,269.6817773792,363.6381399879,0.0026525850000000003,5.5073442071,0.1605699384,Sonia_Sotomayor,scotus_justice,2677.72,42843520,"Mr. Stewart, your test speaks about -- I'm not sure, and I -- I'm following Justice Thomas's questioning -- seems to focus on sports teams, but one could say that about any extracurricular activity, that there is team spirit of some sort involved in science lab work, in after-school science lab work, in forensic speech-writing or arguing. There isn't an after-school activity where the spirit of that activity couldn't be perceived as being impacted by what people find is unpopular. So let's get to a Black Lives Matter T-shirt. How about if -- or the Confederate flag. How about if students in any after-school activity want to wear those T-shirts? When would you say that the school could ban that?",120,1.7123287671232876,-0.033522013600000004
29.8,3074.04,49184640,20-255.wav,166,83.0,2.7852348993,0.3270243902,0.0605914384,112.573006081,104.8513725922,115.869713955,125.9929381869,128.1520211497,0.0002712617,4.7709503291,0.0691605138,Neil_Gorsuch,scotus_justice,3044.24,48707840,"And then, if -- if you could just address more broadly the -- the -- the -- the thrust of the -- the argument from the other side, which is that there's some irony in the fact that as avenues for expression have increased for all of us through the Internet, this -- this actually leads to more regulation of it by schools and that the authority for schools as in loco parentis grows and -- and -- and reduces the room for parental control and supervision.",87,2.9194630872483223,0.2223818898
46.08,3186.24,50979840,20-255.wav,170,196.0,4.2534722222,0.233025641,0.0580029686,141.8307339284,119.0243201524,152.8910041827,170.38024055,236.2951712398,0.0010958998,5.0455839583,0.1702661014,Brett_M_Kavanaugh,scotus_justice,3140.16,50242560,"Thank you, Chief Justice. Good morning, Mr. Stewart. I strongly share Justice Breyer's instinct when he mentioned that we probably can't write a treatise here and shouldn't write a treatise here and can't foresee all the things that could arise in a lot of the hypotheticals that have been raised. So I just want to get your reaction if we just simply said the First Amendment does not categorically prohibit public schools from disciplining students for speech that occurs off campus, period. It may matter that the analysis here involves -- or the situation here involves a team, not just the school more broadly, period. Remand. Is that enough?",109,2.365451388888889,0.7755273581000001
19.6,3235.64,51770240,20-255.wav,172,68.0,3.4693877551,0.2841791045,0.0684864157,140.2016690051,133.5465510941,149.398968821,170.6259238017,195.3429769936,0.001166818,5.041598631,0.1132342123,Brett_M_Kavanaugh,scotus_justice,3216.04,51456640,"And then I think you mentioned this, but the proportionality of the sanction here that I mentioned to Ms. Blatt, that -- I -- I guess, how do you see that fitting in at all, if at all, to the constitutional analysis? And maybe the answer is not at all.",50,2.5510204081632653,-0.3999327123
23.88,3605.84,57693440,20-255.wav,188,105.0,4.3969849246,0.2283076923,0.041020213,180.7718692089,164.016842065,193.7464921912,244.1052838549,547.9978338379,0.0011008106,5.406770829,0.32748355300000004,John_G_Roberts_Jr,scotus_justice,3581.96,57311360,"Mr. Cole, that sharp line I think you're trying to draw between on campus and off campus, how does that fit with modern technology? I mean, it's -- it's -- if a text or a Snap that you send, you send from the -- the park and it's read in the cafeteria, is that off campus or -- or on campus?",61,2.5544388609715245,-0.6817991734000001
26.68,3711.76,59388160,20-255.wav,192,92.0,3.4482758621,0.28975824180000004,0.0772920295,172.1114256301,145.9866916572,191.5211239251,214.9751930555,551.1723529946,0.0015546868,5.3213075362,0.3074602742,John_G_Roberts_Jr,scotus_justice,3685.08,58961280,"You say in your -- your -- your brief a fairly obviously strong defense of the First Amendment, but then -- then you say that First Amendment rights adjusted for youth in context. And at that point, I suddenly think, well, we're just back in the sort of multiplicity of -- of factors and nobody can tell quite exactly where any clear lines are. What -- what do you mean by ""adjusted for youth in context""?",76,2.848575712143928,-0.0399846286
37.6,3804.72,60875520,20-255.wav,194,146.0,3.8829787234,0.2582068966,0.0635396262,177.666316696,149.675915836,192.6305945093,208.8552666091,290.9002312062,0.0021359008,5.2718074015,0.1472253361,John_G_Roberts_Jr,scotus_justice,3767.12,60273920,"I -- I -- you said ""the blunt instrument of Tinker."" I'm not sure it's -- sure it's so blunt. I mean, we've -- we've had trouble so far, I think, in figuring out exactly how it applies in -- in the present situation. But just so I understand, no matter how disruptive a particular speech activity off campus or I gather, you know, on a Snapchat is to the school, it has no choice but to tolerate that because it can't take any action against -- against the student?",90,2.3936170212765955,1.1245696545
53.4,3924.4,62790400,20-255.wav,197,170.0,3.1835205993,0.3103431953,0.0627221781,87.8128224992,85.3129619009,92.4986056779,96.3152972546,96.8732460956,0.0001299789,4.5225725894,0.0464977264,Clarence_Thomas,scotus_justice,3871.0,61936000,"Thank you, Mr. Chief Justice. Mr. Cole, you a number of times have said -- you mentioned that -- the location of the conduct or the speech at school, under the school's supervision, et cetera. Isn't that complicated by the Internet and by social media? And you could send the exact same messages that could cause problems from your local 7-11 or you could send it to classmates who happen to be in class. You could send it over the weekend, but it still has a permanence that would certainly allow it to be used in class. So I don't know how you locate the conduct in school versus out of school when you have social media.",117,2.1910112359550564,-0.12677074970000002
19.64,4026.04,64416640,20-255.wav,203,63.0,3.2077393075,0.31380645160000004,0.1018991883,94.1154528251,93.1530121216,94.6606580969,96.4547844649,97.4344271013,6.0390300000000004e-05,4.5560747032,0.015642095300000002,Clarence_Thomas,scotus_justice,4006.4,64102400,"So, if the -- if -- if the speaker sends an e-mail that is opened, sends an e-mail over the weekend, but it's opened on Monday morning in math class, as far as you're concerned, the speaker is not under the supervision of the school?",45,2.291242362525458,-1.3092594147
29.64,4061.28,64980480,20-255.wav,207,115.0,3.8798920378,0.2554385965,0.0299471936,95.4847918366,95.2090217107,97.4344271013,107.7907814161,119.6518568548,8.24415e-05,4.6231291587,0.0873643373,Clarence_Thomas,scotus_justice,4031.64,64506240,"So let me -- let me -- let me go to another area just briefly. Is there any difference between the regulation of athletes or participants in after-school programs, as Justice Sotomayor pointed out, is there any difference between that organization, after-school organization or activity regulating a student's conduct versus the school regulating the overall student body population?",58,1.9568151147098516,-1.1000105143
26.32,4171.72,66747521,20-255.wav,209,66.0,2.5075987842,0.38646153850000003,0.10956194080000001,101.4547812945,99.2753824048,102.633629069,141.8307339284,143.9120817738,0.0001141572,4.7729053597,0.16862708910000002,Clarence_Thomas,scotus_justice,4145.4,66326399,"So let me ask you one last question. You mentioned that the disruption -- I -- I think that's your term, the term that we -- we've been using -- can be regulated. Why wouldn't -- would you allow under your formulation a school to take preemptive steps to prevent disruption, or does a school have to wait -- await disruption before it can respond?",65,2.4696048632218845,-0.568842113
109.2,4319.28,69108480,20-255.wav,217,292.0,2.673992674,0.37047422680000003,0.1283096995,127.8250145654,100.4405262043,158.2826938012,195.7155020438,289.8570314476,0.0016727603,5.0804416614,0.2731652069,Stephen_G_Breyer,scotus_justice,4210.08,67361280,"Thank you. The difficulty I have I've already mentioned. A few years ago, a superintendent of schools, I think in San Francisco, said, you know, schools have changed a lot, public schools, since when I went there. He said, today we don't just teach classical subjects. We're there to help the child have adequate health, in many cases, to see that he's adequately fed. In quite a few cases, we become a caretaker, and we don't want to send them home immediately because there's nobody home, and we have to plan after-school activities. There are dozens of areas that didn't used to be thought of as within the purview of the public school. Today, in many places, they are. Now add to that the Internet and the Internet not just listening to teachers but also doing homework and also writing papers, sometimes vaguely defined and sometimes and sometimes. How do I get a standard out of that? I'm frightened to death of writing a standard. And Tinker, after all, doesn't really write a standard. It just says you can't regulate school unless it substantially disrupts or hurts somebody else. It doesn't say if it does that you can do anything you want. You still must use some kind of test, like proportionality or something else, and I can mention that often outside of school it's the parents' job, not the teachers' if, by the way, there are parents in the house, et cetera, and I can mention the differences and say take those into account. But I do not see how to go beyond that, and any suggestions you have will be welcome.",273,2.5,0.9914097786
99.96,4538.24,72611840,20-255.wav,221,272.0,2.7210884354,0.3661697417,0.1462878974,135.0358876157,108.7365422388,149.398968821,164.8137784564,233.6547887988,0.0013108422,5.0256417811,0.163078879,Samuel_A_Alito_Jr,scotus_justice,4438.28,71012480,"Mr. Cole, there is a huge gap between the broad and very important free speech issues that have been briefed and discussed this morning and the particular incident involved in this case. If we're going to address the broad issues, then I, for one, think we need clear rules that protect freedom of speech. On the other hand, if the Court, having decided to take this case, wants to decide it without addressing those broad issues, of course, the Court could dismiss the case, and I assume you wouldn't have an objection to that. But, if the Court doesn't do that, could the Court do something along these lines: Say Tinker applies in school. It says nothing one way or the other about what a school may or may not do to student speech outside the school. We look at the particular comments made here. They're made in colorful language, but, substantively, they boil down to something like, I have no respect for the school, I have no respect for the cheer squad, I hate the school, I hate the cheer squad, I also hate my private softball team. A school can't discipline a student for off-campus speech that does no more than say, I hate the school, I have no respect for the school?",215,2.150860344137655,0.9311189651
31.56,4695.64,75130240,20-255.wav,223,87.0,2.7566539924,0.3490232558,0.0785057436,131.7611185356,124.9054871978,142.2462883427,151.7915379024,197.5670738311,0.0005538718,4.9951383593,0.1430481916,Samuel_A_Alito_Jr,scotus_justice,4664.08,74625280,"You mentioned bullying, and I'm concerned about comments that do touch on important issues but relate directly to a student. So is there anything that a school can do about that? You say, I guess, that they have -- the school has no more authority in this area than other government officials. So what can other government officials do about that without violating the First Amendment?",66,2.091254752851711,0.0033592652000000002
95.36,4861.04,77776640,20-255.wav,229,231.0,2.4223993289,0.4036173913,0.1827998536,214.9751930555,173.6084124145,239.9117011864,272.420799283,520.2374258519,0.0028367955,5.5093904728,0.2132715554,Sonia_Sotomayor,scotus_justice,4765.68,76250880,"Mr. Cole, the problem with your line-drawing is we have traditional categories: fighting words, obscenity, true threats. We even have definitions of what constitutes sexual harassment. The level at which speech has to arrive to meet those standards is very, very high, and I'm dubious that most of the conduct that teenagers engage in would fit any of our traditional categories. So let's talk about harassment, okay? A common episode, I think I read it in a newspaper, a young girl is subjected to -- each time she goes out of the house, whether she's in the playground, not the school playground, or walking to school with a group of classmates walking by and saying, you're so ugly, why are you even alive? That's not a true threat. They're not threatening her with any bodily harm. It is not harassment if that's all -- if they're just speaking. So -- and they're not interfering with her movement to or from school. Why -- that would be the kind of situation that I don't see a First Amendment category fitting. So, under your theory of this case, would the school be powerless?",191,2.002936241610738,1.3658428192
27.8,4915.36,78645760,20-255.wav,237,67.0,2.4100719424,0.4082424242,0.1927931534,208.8552666091,178.6955271984,235.790161758,280.4033380102,544.8415985661,0.0034563139000000002,5.5120832959,0.24960914050000002,Sonia_Sotomayor,scotus_justice,4887.56,78200960,"I -- I -- counsel, please, stop. What's aggressive about it? Basically walking by someone and saying, you're ugly, why are you around? There's a lot of conduct that comes to the edge. You're now asking schools to determine what is constitutional in terms of misbehavior by students that they can attempt to control or not control?",57,2.050359712230216,0.8661051393
37.48,5021.28,80340480,20-255.wav,251,120.0,3.2017075774,0.3124705882,0.0956657954,205.2672581381,168.8682596283,226.4464920616,248.3721690573,311.1269837221,0.0020280827,5.4250400539,0.14426377640000002,Sonia_Sotomayor,scotus_justice,4983.8,79740800,"-- this school code. It doesn't go far -- far enough away, but it says: We -- we want the highest -- must earn the right to represent the school by conducting themselves in such a way that the image of the -- of the school district would not be tarnished in any way. Our cheerleaders are team members. Using foul language on social media or at any school function would be -- would be a tarnishment. You can't -- you won't do it, or you'll be punished. Is that a contract that's enforceable?",94,2.5080042689434365,1.3971400261
28.08,5080.96,81295360,20-255.wav,253,71.0,2.5284900285000003,0.3721142857,0.1074957584,205.2672581381,159.1996161184,230.4047070205,267.7407730075,331.5370699244,0.002579047,5.4511528959,0.18513271620000002,Sonia_Sotomayor,scotus_justice,5052.88,80846080,"So why is it -- I know that -- what the court found below, but one of the things that it says here, the negative information rule, or the cheerleading rules provided, there will be no toleration of any negative information regarding cheerleading, cheerleaders, or case -- or coaches placed on the Internet. Why isn't what your client did a violation, a clear violation of that part of the code?",70,2.492877492877493,0.056881766800000004
38.6,5128.64,82058240,20-255.wav,256,106.0,2.7461139896,0.34651428570000004,0.0746146307,188.2309056502,135.7553814208,211.2820479112,239.9117011864,442.9652811651,0.0026773745,5.3853152204,0.2492873488,Elena_Kagan,scotus_justice,5090.04,81440640,"Mr. Cole, you're making Tinker basically a -- a -- a geographically -- a geographic test. And it's possible to read it that way. But it's -- it's also possible to understand Tinker as a decision about what's necessary for a school's learning environment. And it might be that student speech that occurs outside of school is sometimes going to cause fundamental problems, disruption of the school's learning environment, and I guess then the question is why we shouldn't acknowledge that and allow a school to deal with it.",89,2.3056994818652847,0.6475481987
53.48,5270.84,84333440,20-255.wav,260,150.0,2.8047868362,0.35285906040000004,0.0777407922,213.7370270538,181.8190699939,239.9117011864,291.9733833145,459.0046485316,0.0026641405,5.5280357064,0.232174822,Elena_Kagan,scotus_justice,5217.36,83477760,"-- I mean -- I mean, those are some easy cases, but you've also been asked about bullying cases, harassment cases, and -- and you've tended to say, well, sure, don't -- don't worry, you can deal with that because there may be constitutional codes that are anti-bullying or anti-harassment. And -- and there may indeed. But I think we have a general sense that schools have more latitude over this kind of speech than -- than other government officials, so I'll just give you one example. Suppose that there are boys in a school who have a website and -- and -- and rank all the girls in the school on -- on matters of appearance and -- and -- and such things, or maybe talk about their sexual activities. And we wouldn't put people in jail for that, you know, outside of a school context, but it seems as though a school should be able to deal with it. Why not?",163,3.047868362004488,0.8698514104
24.0,5308.68,84938880,20-255.wav,264,61.0,2.5416666667,0.3957333333,0.0872777956,223.8455322626,160.5684758408,260.118712926,311.1269837221,415.3046975799,0.002952835,5.569317157,0.2343755261,Elena_Kagan,scotus_justice,5284.68,84554880,"-- I mean, I'm just stipulating that there are some categories of speech that we could not punish outside the school context and ask you if you can't imagine cases where, even though we couldn't punish it outside the school context -- and I think mine is a good example, you can't -- you can't put people in jail for commenting on other people's appearance. But shouldn't a school be able to deal with it?",75,3.125,1.0437349081
28.16,5386.84,86189440,20-255.wav,266,60.0,2.1306818182,0.4187118644,0.1430228831,200.5789474828,161.1054035442,221.2744470349,249.8109743956,408.0289582776,0.0016936369,5.4271044464,0.20375408890000002,Elena_Kagan,scotus_justice,5358.68,85738880,"Well, what do you think about the SG's test, which basically says, you know, when you get -- there is a distinction between in school and out of school, and we -- we -- we -- we can't punish anybody for wearing a Confederate T-shirt outside of school, but, once the outside-of-school speech is really about the school and affects the operations of the school, then it is subject to Tinker again?",72,2.5568181818181817,0.010193708400000001
30.84,5448.96,87183360,20-255.wav,270,139.0,4.5071335927,0.21565217390000002,0.0298340819,,,,,,,,,Neil_Gorsuch,scotus_justice,5418.12,86689920,"Yeah. I'd like to follow up with where you left off with Justice Kagan. I'm -- I'm struggling to understand the delta or difference between your test and the Petitioners at the end of the day with respect to off-campus speech that results in a person on campus being denied an educational opportunity, which is what -- what I understood your test for -- for off -- off -- off-campus bullying to be. What -- what is the difference between that and -- and a substantial disruption on-campus test?",89,2.8858625162127107,-0.13400277500000002
16.4,5480.92,87694720,20-255.wav,272,70.0,4.2682926829,0.2291014493,0.037802612900000004,,,,,,,,,Neil_Gorsuch,scotus_justice,5464.52,87432320,"Okay. So -- so let me just pause there. I mean, I'm sorry to interrupt, but let me just pause there and say, rather than substantial disruption, you would say it has to disrupt an individual's educational opportunity. I -- I -- again, I'm just --",46,2.804878048780488,0.2269810736
15.68,5549.8,88796800,20-255.wav,278,75.0,4.7831632653,0.2084324324,0.0311695427,120.6507477664,113.2687561821,191.5211239251,206.4563592677,212.5059923635,0.0014575146,5.1042661043,0.2607077796,Neil_Gorsuch,scotus_justice,5534.12,88545920,"-- why wouldn't they be bullying under your definition? With severe interpersonal -- I'm sorry, I missed the rest of it. It -- it strikes me as, you know, you could -- you could easily take a lot of those examples and put them in -- in that bucket.",49,3.125,0.7875031829
26.36,5643.12,90289920,20-255.wav,282,119.0,4.5144157815,0.22128813560000002,0.0363359678,122.0526419275,121.4480864465,122.0526419275,122.7596856893,123.3712657666,5.17495e-05,4.8066185277999995,0.0049499767,Neil_Gorsuch,scotus_justice,5616.76,89868160,"Yeah. All right. And then let me ask you just to turn to another topic and back to the facts of this case. Why doesn't it make a difference that the -- that the speech here was addressed by -- in the context of an extracurricular activity and that the standards there may be different from, higher than what may be required of all students in the school environment?",69,2.6176024279210925,-0.4620127082
69.36,5828.88,93262080,20-255.wav,298,316.0,4.5559400231,0.2159746032,0.0539670343,143.8943095812,124.9054871978,149.398968821,161.9823763911,192.6305945093,0.0011387894,5.0149965394,0.1286425652,Brett_M_Kavanaugh,scotus_justice,5759.52,92152320,"I obviously think it's unfortunate this spiraled, this case, the way it did, and I completely understand the young woman's reaction to being upset with the decision. As I mentioned to Ms. Blatt, I think that's entirely typical and widespread for decades and decades when -- when kids are disappointed by something like that. And then the coach's reaction, you know, it seems like an excessive sanction, but we're not there, we don't know all the circumstances and don't want to second-guess that too much. But I guess I'll start where Justice Gorsuch was discussing with you. It just seems entirely different to be talking about a team and not a school, and I'm just not sure -- and I'm going to have some follow-up questions about this. I'm really trying to figure out the practical difference for courts in the wake of this case between we adopt your test and Ms. Blatt's test. So, team, and then move on to that if you can.",165,2.378892733564014,1.1946055889
68.04,6076.76,97228160,20-255.wav,314,252.0,3.7037037037,0.2628844622,0.0663126998,150.264428243,134.6458897635,163.8645209435,174.6141157165,216.22053168,0.0008167757000000001,5.0985634083,0.1192675001,Brett_M_Kavanaugh,scotus_justice,6008.72,96139520,"And then I just want to pick up on Justice Breyer and Justice Alito because maybe I don't want to be misunderstood on what I'm saying. I think you can answer the question presented here very clearly without writing a treatise, and that -- that's the point I was trying to make. And the question presented is just whether Tinker applies off campus. We can answer that yes or no. If we answer it yes, obviously, that will answer the question presented. If we answer it no, here's the -- the point for you: You still have all these exceptions that allow, as I understand it, the First Amendment -- that mean that the First Amendment does not categorically prohibit public schools from disappointing students for speech that occurs off campus. So I think that's the point that Justice Gorsuch was making. You just do it differently than Ms. Blatt. She says Tinker applies off campus. You say Tinker doesn't apply off campus, but, by the way, the First Amendment still allows the schools to regulate speech that occurs off campus in a number of circumstances. I'm just wondering whether that's worth the candle.",194,2.8512639623750733,0.8732551336000001
38.32,6181.56,98904960,20-255.wav,320,84.0,2.1920668058,0.45493975900000005,0.1526142012,233.081880759,197.1331212206,255.6500291307,289.0377723247,387.3590766605,0.0017204105,5.5720998176,0.1667541028,Amy_Coney_Barrett,scotus_justice,6143.24,98291840,"Mr. Cole, I want to pick up where Justice Kavanaugh left off. I want to make sure I understand your approach. Let's talk about the harassment example that you were discussing with Justice Sotomayor. Tinker doesn't apply off campus, let's say, you know, that we're in that world, and you say that the school could, much like a city official, if I'm understanding this correctly, prohibit harassment that rises to the level of interference with another student's educational opportunities, and I assume that would be judged -- if the -- if the school adopts it, would you envision that in a bullying statute or would you envision that in a school-adopted policy? Let's start with that.",116,3.0271398747390394,-0.0062475246
35.68,6235.92,99774720,20-255.wav,322,73.0,2.0459641256,0.4746666667,0.1800817778,233.081880759,211.2820479112,246.9416506281,272.420799283,482.1718086671,0.0024198653,5.5555804939,0.1886671164,Amy_Coney_Barrett,scotus_justice,6200.24,99203840,"Okay. So let me ask you about the test. So the policy from comes from the school. So the school adopts a policy, say, about bullying, and then it gets challenged when a student is disciplined for off-campus bullying. Let's imagine Justice Sotomayor's example of the, you know, you're so ugly, you're so ugly, and it -- it rises to the level where the -- the child just can't go to school anymore, or the example about the disabled student who is taunted with sexually graphic images on his way home from school. That's subject to a First Amendment challenge, and what you're saying, well, there's a compelling state interest, but it's narrowly tailored. Is -- is that what you're envisioning, content discrimination but --",125,3.5033632286995515,0.9051381946
34.28,6414.88,102638080,20-255.wav,344,104.0,3.0338389732,0.33087378640000004,0.0638171394,245.5193713786,219.2143938087,261.6255653006,285.3047020232,374.0042036366,0.0014471076,5.590295127,0.1533519615,Amy_Coney_Barrett,scotus_justice,6380.6,102089600,"Okay. What would be wrong with a test like this? One of your problems is that it's difficult to define the school environment and what constitutes the school environment. What would be wrong with saying that the school environment exists when the student is relating -- not just supervisory. I mean, that -- that's narrow. What about when the student is relating to the school in the student's capacity as a student? So, if the student is directly communicating with the school, sending e-mails to the school, sending e-mails to a teacher at the teacher's school e-mail account, would those be within the school environment on your definition?",108,3.150525087514586,0.12458531560000001
166.0,6692.32,107077120,20-255.wav,349,283.0,1.7048192771,0.5857588652,0.2955575305,291.9733833145,233.081880759,327.729041887,383.0422478503,655.458083774,0.0016699522,5.8294352963,0.23422951660000002,John_G_Roberts_Jr,scotus_justice,6526.32,104421120,"Thank you, counsel. Rebuttal, Ms. Blatt. MS. BLATT. Thank you, Mr. Chief Justice. There's some sort of twilight zone going on when the head of the ACLU says that schools allow hecklers' veto, punishment for whistleblowing, any kind of reporting, any kind of criticism, all that matters is someone is offended. And you have the Biden administration and the school district saying that's not true. That's not what Tinker allows. Now Mr. Cole said the case law allows us to act like Soviets and the North -- North Koreans. But the -- since the Saxe opinion, the Morse concurrence, Fillmore and Zalon Acts have left clean -- clear lines for schools in that hecklers' vetoes are not allowed. And your choice is this: If you -- you could choose to either tighten Tinker or you can say, well, we're going to assume Tinker is out of control on campus, but we will leave open season on schools and complete chaos as to what their test allows. Under their view, all 50 states define bullying in terms of Tinker. You have the same e-mail chain that would toggle on and off campus and you would have the Tinker test applying when there's some on-campus speech, and I don't know what applies. I think Mr. Cole said it's the Tinker test, but he's afraid to use the Tinker word because it's scary, and it shouldn't be. You're much better off cleaning this doctrine up. Justice Kagan, you had amazing questions about school speech. Remember, our test is the audience has to be the school, so all of your speech, if it's to the press, the police, your pastor, your family, et cetera, none of that is school speech even if it involves a school topic. Justice Barrett, on threats, the facts in Bethlehem, Pennsylvania, and Bell, nobody knew whether that was a threat. The police were sort of involved. It is not fair to the parents of those other kids to have schools fumbling around. Well, I don't know what this applies before we had Tinker, part of the threats were on campus, part were off, it was on the Internet. Let's look at where she drafted it, maybe she was to and from. Now let's move to the school supervision: madness, confusion, and chaos. Please don't do this to schools. Mr. Cole said you could prevent swearing to and from school. That's nuts. You're in the dad's minivan. That's school supervision under their view. No one thinks Fraser applied there, and yet all of a sudden, when you get out of the minivan and I guess walking to it, it maybe depends on how fair you park, Tinker is going in and out of coverage, that rule makes no sense. There's no case law on conduct that aids and abets school speech. You will have a school speech petition. You can keep denying cert, but I guarantee the courts are going to -- they're going to freak out when Tinker has been the law off campus for 20 years. Thank you.",510,3.072289156626506,1.2218077183
44.335,226.56,3624960,20-297.wav,4,149.0,3.3607759107,0.296,0.07863870270000001,173.6084124145,152.0104167965,191.5211239251,208.8552666091,502.865554925,0.0017702999999999998,5.2962914132,0.2465573641,John_G_Roberts_Jr,scotus_justice,182.225,2915600,"Well, doesn't that seem a little odd? I mean, they're injured by having their names mistakenly or misleadingly on a report that might be disseminated. They just want to take that off to avoid that risk, whether it's 25 percent or 98 percent. I don't know why they don't have sufficient standing to at least clear that up. Maybe their damages aren't terribly significant if, you know, no one else has seen the report, but it's kind of a surprising thing that somebody with misleading information about someone, that -- the whole point is they hope somebody asks for it because that's when they get paid, and you can't do anything about it.",113,2.5487763617909103,1.2731281519
31.855,332.44,5319040,20-297.wav,11,82.0,2.5741641814,0.3859753086,0.1135083945,795.4833346396,442.5488940699,845.1281916449,864.8821267198,2068.2493336037,0.0011885302,6.7062194789,0.3201695021,Clarence_Thomas,scotus_justice,300.585,4809360,"Thank you, Mr. Chief Justice. Mr. Clement, if one of Petitioner's clients contracted to get the same OFAC in for -- designation information in a credit report and did not receive that for -- in any reports over a period of time, would that client have standing to sue Petitioner?",50,1.5696123057604772,-1.4809776545
17.005,463.575,7417200,20-297.wav,15,64.0,3.7635989415,0.2600634921,0.0380502817,809.3076352495,754.3948524049,818.7045277304,831.812312979,839.1959115401,0.0005790584,6.7009801452,0.032788531,Clarence_Thomas,scotus_justice,446.57,7145120,"Well, I -- the -- I'll let that go for a minute. I -- you know, maybe with the FTC you're right. I don't necessarily agree with you, as I suggested in Spokeo on the other part. But let's go -- what would be your definition of your test for typicality?",51,2.999117906498089,-0.2608850598
62.73000005,571.31000005,9140961,20-297.wav,21,172.0,2.7419097699,0.3636023392,0.0872706723,154.6675120785,127.088796656,177.666316696,207.65234879,456.5935460502,0.0021726998,5.2389079187,0.2959553163,Stephen_G_Breyer,scotus_justice,508.58,8137280,"Good morning. I'm interested in Justice Thomas's last question, thinking of typicality. I mean, all of these plaintiffs, in respect to every one of them in the class, the -- they -- they didn't in the first letter get all the information, they didn't get about the -- the terrorist related. And they said that the company didn't follow reasonable procedures. And they said in the second letter they didn't get the summary of rights. So they were all typical in that respect. But Ramirez also went out and tried to buy something and got into a lot of trouble, it was all complicated, dah-dah-dah. So, when the trial took place, would it have been possible for the lawyer for the company to have objected to the introduction of all that separate and special information about Ramirez on the ground that it had nothing to do, and was prejudicial, it had nothing to do with the typical injury suffered by the class?",162,2.582496411141004,0.49466139080000004
32.125,642.275,10276400,20-297.wav,23,68.0,2.1167315175,0.4532537313,0.1764824879,161.0521132518,125.6290573242,197.1331212206,244.1052838549,295.0296560132,0.0025685322,5.2761025915,0.2451029294,Stephen_G_Breyer,scotus_justice,610.15,9762400,"No, I know what you think is the right way. But I'm just wondering why, in a class action, where the individual who is the named plaintiff, say, suffers a head injury, and nobody else suffers a head injury, and he wants to introduce that because it had something to do with the injury, you know, it's a relationship. But -- but can't you object to that? Why not? You say, look, that -- that might have been okay in an individual action, to bring that in, but this isn't that. This is a class action. Let's stick to what the class action harms were. Why can't you say that?",110,3.424124513618677,0.8603684306
27.685,744.635,11914160,20-297.wav,31,65.0,2.3478417916,0.41100000000000003,0.181223,143.2721335086,126.3568190497,162.4515535713,184.1980822066,227.7582832451,0.0017208251,5.0926557443,0.1623549615,Samuel_A_Alito_Jr,scotus_justice,716.95,11471200,"Well, is there really no harm? Suppose someone gets this information, asks for the credit report, gets the information, and sees that the person has been flagged as someone whose name resembles the name of a person who's on this list. Doesn't that inflict some psychological injury on the person who gets that information?",54,1.9505147191620011,0.0446645804
31.01,806.27,12900320,20-297.wav,33,55.0,1.7736214124,0.5564444444000001,0.1998475062,148.5384940785,122.6748404379,158.2826938012,187.1467754092,221.4282666147,0.0007098310000000001,5.0991993388,0.1542676439,Samuel_A_Alito_Jr,scotus_justice,775.26,12404160,"All right. Let me shift to a different subject. If we were to agree with you -- and this is an if -- that the district court should have certified only a narrower class, only those whose information was disclosed to third parties, can that be remedied simply by precluding recovery for those not in the class, or did that possibly overbroad certification hurt your client in some other way that can't be untangled?",74,2.386326991293131,-0.7807929516000001
